cook_id,cook_date,season,weight_lbs,grade,fat_cap_inches,equipment,wood_type,regional_style,cook_temp_f,wrap_technique,experience_level,ambient_temp_f,humidity_percent,wind_speed_mph,cook_time_hours,stall_duration_hours,internal_temp_f,rest_time_hours,tenderness_score,moisture_score,bark_quality_score,overall_rating,total_cost_usd
BRISKET_1618,2024-12-16,Winter,8.5,Prime,0.31,Kamado,Apple,Carolina,237,Foil,Beginner,53,60,5.4,20.4,3.4,207.0,1.7,4.4,5.7,5.7,5.3,174.27
BRISKET_1619,2023-05-09,Spring,15.2,Select,0.24,Electric Smoker,Cherry,Kansas City,233,No Wrap,Intermediate,86,71,0.4,19.2,4.0,210.0,0.9,5.3,6.0,4.5,5.3,185.36
BRISKET_1620,2023-10-26,Fall,15.5,Select,0.43,Offset Smoker,Mixed,Memphis,234,Foil,Intermediate,43,42,14.5,24.0,2.5,207.0,1.2,3.7,5.4,1.8,3.6,187.01
BRISKET_1621,2023-05-20,Spring,16.0,Choice,0.34,Kettle Grill,Mesquite,Texas,214,Foil,Beginner,32,68,1.9,24.0,4.0,190.0,1.0,2.0,5.5,3.4,3.6,222.16
BRISKET_1622,2024-07-03,Summer,18.4,Select,0.13,Kamado,Oak,Texas,236,Butcher Paper,Professional,65,57,8.4,23.3,3.8,200.0,3.0,6.1,6.4,6.1,6.2,211.92
BRISKET_1623,2023-03-14,Spring,10.2,Choice,0.19,Offset Smoker,Hickory,Memphis,238,Foil,Advanced,48,46,17.3,24.0,1.5,196.0,2.0,4.4,6.4,4.6,5.1,160.19
BRISKET_1624,2024-07-15,Summer,17.1,Choice,0.2,Gas Smoker,Pecan,Memphis,228,Butcher Paper,Beginner,96,78,8.2,24.0,2.8,206.0,1.2,2.7,5.7,3.1,3.8,239.17
BRISKET_1625,2023-11-09,Fall,13.5,Choice,0.25,Pellet Grill,Oak,Carolina,226,Butcher Paper,Intermediate,62,68,0.1,15.9,3.0,192.0,0.2,5.5,7.5,6.3,6.4,191.63
BRISKET_1626,2023-01-30,Winter,15.3,Select,0.45,Pellet Grill,Cherry,Carolina,239,Butcher Paper,Advanced,39,30,11.9,19.0,2.9,208.0,1.8,3.8,6.6,4.9,5.1,187.62
BRISKET_1627,2024-01-10,Winter,12.4,Choice,0.11,Kamado,Apple,Texas,250,Butcher Paper,Intermediate,24,46,5.2,24.0,3.8,209.0,1.3,3.8,5.7,3.4,4.3,203.9
BRISKET_1628,2024-04-01,Spring,12.0,Prime,0.23,Pellet Grill,Apple,Carolina,216,Butcher Paper,Beginner,47,36,5.5,24.0,1.1,210.0,1.4,4.5,7.2,5.9,5.9,238.34
BRISKET_1629,2023-06-26,Summer,22.0,Choice,0.32,Gas Smoker,Mixed,Memphis,208,Foil,Intermediate,57,90,15.3,24.0,1.8,204.0,0.3,6.0,6.6,4.1,5.6,280.45
BRISKET_1630,2024-11-16,Fall,16.9,Select,0.29,Offset Smoker,Mesquite,Alabama,228,No Wrap,Intermediate,45,22,33.3,24.0,3.7,199.0,1.5,2.7,4.2,1.8,2.9,203.86
BRISKET_1631,2024-11-23,Fall,16.1,Choice,0.28,Kamado,Pecan,Kansas City,250,Butcher Paper,Intermediate,56,46,2.9,23.0,2.4,196.0,0.7,5.4,7.4,5.9,6.3,224.08
BRISKET_1632,2023-09-26,Fall,18.4,Select,0.26,Kamado,Oak,Kansas City,240,Butcher Paper,Beginner,16,56,3.5,24.0,4.1,196.0,1.5,1.4,3.4,1.0,2.0,215.4
BRISKET_1633,2024-04-26,Spring,17.6,Choice,0.24,Pellet Grill,Cherry,Carolina,235,Foil,Advanced,79,20,11.6,24.0,4.6,208.0,2.0,5.7,7.6,5.7,6.4,256.3
BRISKET_1634,2023-10-04,Fall,8.8,Choice,0.25,Weber Smokey Mountain,Hickory,Carolina,248,Butcher Paper,Advanced,73,76,16.2,15.3,1.7,204.0,1.2,5.9,7.1,6.1,6.4,140.16
BRISKET_1635,2024-10-27,Fall,11.9,Select,0.23,Gas Smoker,Mesquite,Texas,223,Butcher Paper,Beginner,10,52,6.7,24.0,2.8,203.0,0.8,1.7,3.7,1.0,2.1,175.24
BRISKET_1636,2024-07-13,Summer,11.6,Prime,0.16,Kamado,Pecan,Carolina,238,No Wrap,Intermediate,76,75,10.8,20.0,3.0,205.0,1.1,7.2,7.3,7.1,7.2,218.4
BRISKET_1637,2024-03-30,Spring,13.0,Choice,0.25,Kamado,Hickory,Alabama,263,Butcher Paper,Intermediate,27,63,8.2,24.0,2.1,197.0,0.7,4.3,6.3,3.8,4.8,197.79
BRISKET_1638,2023-11-07,Fall,16.6,Choice,0.17,Kamado,Hickory,Texas,223,Butcher Paper,Beginner,92,62,5.6,24.0,1.6,210.0,0.3,4.4,5.6,5.4,5.1,224.02
BRISKET_1639,2024-09-27,Fall,20.7,Prime,0.35,Gas Smoker,Pecan,Carolina,260,No Wrap,Intermediate,85,43,28.4,24.0,3.2,201.0,0.2,5.0,7.3,4.7,5.7,336.78
BRISKET_1640,2023-03-22,Spring,16.3,Select,0.33,Offset Smoker,Apple,Carolina,242,Foil,Advanced,35,90,1.7,24.0,3.1,192.0,1.5,3.9,6.2,4.0,4.7,199.56
BRISKET_1641,2024-06-07,Summer,22.0,Choice,0.21,Weber Smokey Mountain,Mixed,Alabama,273,Foil,Intermediate,93,69,1.6,24.0,3.2,200.0,0.8,5.6,7.6,4.4,5.9,272.18
BRISKET_1642,2023-04-14,Spring,10.6,Prime,0.18,Offset Smoker,Hickory,Memphis,239,Foil,Intermediate,68,57,1.5,15.4,1.8,195.0,1.5,7.3,7.7,7.0,7.3,181.02
BRISKET_1643,2023-04-21,Spring,16.9,Prime,0.36,Pellet Grill,Mixed,Carolina,228,Butcher Paper,Intermediate,45,48,14.4,24.0,2.5,191.0,0.4,5.4,7.5,6.7,6.5,308.34
BRISKET_1644,2024-12-27,Winter,15.4,Prime,0.24,Weber Smokey Mountain,Hickory,Texas,238,Butcher Paper,Beginner,53,36,0.9,24.0,0.5,194.0,1.3,5.6,7.0,5.8,6.1,262.62
BRISKET_1645,2024-02-29,Winter,11.9,Prime,0.38,Weber Smokey Mountain,Apple,Alabama,247,Foil,Intermediate,33,44,11.2,24.0,2.8,190.0,1.0,3.8,7.6,4.5,5.3,218.0
BRISKET_1646,2023-06-06,Summer,12.0,Select,0.17,Gas Smoker,Mixed,Carolina,230,No Wrap,Intermediate,84,50,3.3,13.1,4.4,205.0,0.7,4.5,5.7,4.8,5.0,138.04
BRISKET_1647,2024-05-14,Spring,16.7,Choice,0.31,Electric Smoker,Mesquite,Kansas City,243,No Wrap,Intermediate,60,56,8.5,24.0,3.8,210.0,1.5,4.5,6.1,6.3,5.6,253.82
BRISKET_1648,2024-04-02,Spring,12.4,Prime,0.18,Kamado,Apple,Memphis,235,Butcher Paper,Intermediate,66,66,12.7,24.0,1.9,205.0,1.9,5.9,8.0,7.3,7.1,234.79
BRISKET_1649,2024-10-12,Fall,9.9,Prime,0.18,Offset Smoker,Apple,Memphis,238,Foil,Professional,69,51,6.1,14.5,3.9,192.0,3.0,7.2,10.0,7.2,8.1,173.53
BRISKET_1650,2023-01-24,Winter,21.4,Prime,0.2,Electric Smoker,Hickory,Memphis,228,Foil,Intermediate,3,25,5.1,24.0,3.1,193.0,0.8,3.3,7.0,4.0,4.8,356.95
BRISKET_1651,2024-12-16,Winter,7.4,Choice,0.17,Offset Smoker,Pecan,Memphis,238,Butcher Paper,Professional,35,49,10.1,15.1,1.0,191.0,1.7,4.2,6.1,5.8,5.4,114.67
BRISKET_1652,2024-09-25,Fall,13.5,Select,0.31,Offset Smoker,Cherry,Kansas City,238,Foil,Professional,54,62,2.8,24.0,3.5,190.0,1.7,4.7,7.6,4.4,5.6,184.7
BRISKET_1653,2023-10-19,Fall,15.4,Choice,0.21,Offset Smoker,Cherry,Memphis,240,Butcher Paper,Intermediate,43,55,2.4,24.0,2.1,205.0,0.6,4.3,6.7,6.2,5.8,201.04
BRISKET_1654,2023-05-24,Spring,10.1,Choice,0.25,Pellet Grill,Hickory,Texas,225,No Wrap,Intermediate,54,41,3.7,22.7,2.8,199.0,1.7,6.3,6.0,5.6,6.0,178.32
BRISKET_1655,2023-09-13,Fall,17.3,Select,0.22,Pellet Grill,Mesquite,Memphis,210,Butcher Paper,Intermediate,59,62,5.9,24.0,2.6,205.0,1.7,5.2,6.6,4.8,5.6,220.29
BRISKET_1656,2023-07-30,Summer,10.2,Choice,0.22,Kettle Grill,Cherry,Carolina,206,No Wrap,Intermediate,110,75,3.3,22.4,2.9,192.0,0.2,2.9,6.2,4.6,4.5,159.09
BRISKET_1657,2024-03-31,Spring,11.8,Choice,0.26,Pellet Grill,Pecan,Carolina,224,No Wrap,Beginner,58,41,7.0,19.1,3.2,190.0,1.7,3.8,5.6,5.1,4.8,183.0
BRISKET_1658,2024-10-22,Fall,8.5,Choice,0.16,Offset Smoker,Mixed,Texas,235,Butcher Paper,Advanced,55,36,3.9,15.5,2.5,190.0,2.2,5.7,6.9,6.3,6.3,136.88
BRISKET_1659,2023-02-20,Winter,9.9,Choice,0.2,Offset Smoker,Oak,Alabama,263,Butcher Paper,Intermediate,33,75,3.8,17.8,2.4,193.0,1.3,4.0,6.4,5.7,5.4,147.25
BRISKET_1660,2024-06-20,Summer,21.2,Prime,0.24,Pellet Grill,Cherry,Memphis,238,No Wrap,Beginner,65,68,1.0,24.0,2.6,203.0,0.9,6.0,6.3,6.3,6.2,349.94
BRISKET_1661,2024-02-09,Winter,9.8,Select,0.28,Gas Smoker,Cherry,Memphis,236,No Wrap,Advanced,52,20,23.5,16.9,4.4,195.0,2.7,3.4,5.4,4.0,4.3,134.95
BRISKET_1662,2024-02-23,Winter,19.3,Choice,0.25,Offset Smoker,Mesquite,Memphis,240,Butcher Paper,Advanced,41,52,4.2,24.0,4.9,210.0,2.3,4.8,7.6,5.8,6.1,246.02
BRISKET_1663,2024-07-18,Summer,13.0,Choice,0.16,Electric Smoker,Mesquite,Kansas City,254,Foil,Advanced,57,69,2.8,16.3,4.6,209.0,1.5,5.6,6.6,5.6,5.9,186.26
BRISKET_1664,2023-02-04,Winter,15.4,Choice,0.32,Kamado,Cherry,Kansas City,253,Butcher Paper,Intermediate,46,20,1.7,22.2,3.1,193.0,1.2,4.3,6.9,4.9,5.4,220.59
BRISKET_1665,2024-09-29,Fall,13.3,Choice,0.24,Kamado,Hickory,Memphis,229,No Wrap,Beginner,71,76,0.3,21.2,2.0,193.0,0.6,6.2,6.8,5.5,6.2,193.77
BRISKET_1666,2024-02-06,Winter,12.9,Select,0.27,Electric Smoker,Cherry,Memphis,239,Butcher Paper,Advanced,33,50,16.9,24.0,3.2,196.0,2.0,3.0,6.1,3.7,4.2,189.98
BRISKET_1667,2024-12-13,Winter,12.2,Choice,0.21,Pellet Grill,Hickory,Texas,209,No Wrap,Beginner,37,32,3.8,23.2,2.3,205.0,1.1,3.4,6.2,4.6,4.7,200.17
BRISKET_1668,2024-02-04,Winter,17.1,Select,0.05,Offset Smoker,Mesquite,Memphis,252,No Wrap,Intermediate,71,45,7.7,24.0,3.3,190.0,0.4,3.7,5.3,5.1,4.7,199.11
BRISKET_1669,2024-06-09,Summer,22.0,Choice,0.2,Electric Smoker,Apple,Kansas City,255,No Wrap,Intermediate,89,47,5.6,20.7,3.9,195.0,2.0,4.6,6.4,4.6,5.2,277.56
BRISKET_1670,2024-05-15,Spring,13.1,Prime,0.32,Kamado,Oak,Kansas City,249,Butcher Paper,Professional,57,23,14.5,20.6,4.4,190.0,2.3,5.7,8.1,7.1,7.0,238.54
BRISKET_1671,2024-07-18,Summer,13.5,Select,0.14,Electric Smoker,Pecan,Alabama,264,Butcher Paper,Intermediate,93,90,7.1,12.5,3.4,190.0,0.6,3.9,6.1,3.8,4.6,150.11
BRISKET_1672,2023-03-20,Spring,13.8,Select,0.24,Electric Smoker,Apple,Alabama,259,Foil,Intermediate,63,47,11.1,21.7,3.0,196.0,1.1,5.1,6.7,3.2,5.0,186.65
BRISKET_1673,2024-12-02,Winter,15.3,Choice,0.08,Gas Smoker,Oak,Carolina,255,Butcher Paper,Beginner,35,64,13.2,24.0,2.1,207.0,0.7,2.8,4.4,3.8,3.7,215.26
BRISKET_1674,2024-09-08,Fall,12.4,Select,0.17,Pellet Grill,Hickory,Carolina,230,Foil,Intermediate,73,72,1.7,14.9,4.1,208.0,0.5,5.8,6.1,4.7,5.5,149.75
BRISKET_1675,2024-06-02,Summer,22.0,Choice,0.25,Gas Smoker,Oak,Kansas City,245,Foil,Intermediate,55,48,3.9,24.0,1.3,200.0,1.2,6.0,7.6,5.7,6.4,274.91
BRISKET_1676,2023-05-27,Spring,19.2,Prime,0.29,Offset Smoker,Pecan,Alabama,250,No Wrap,Professional,37,39,3.2,24.0,2.8,190.0,2.4,5.9,7.7,7.0,6.8,310.0
BRISKET_1677,2023-11-16,Fall,17.2,Choice,0.27,Offset Smoker,Pecan,Carolina,241,Butcher Paper,Advanced,30,37,3.5,24.0,4.7,190.0,1.2,3.6,7.5,5.0,5.4,231.81
BRISKET_1678,2023-11-17,Fall,17.4,Prime,0.22,Kamado,Oak,Alabama,266,No Wrap,Beginner,56,51,0.1,24.0,2.1,205.0,1.8,6.7,7.5,6.6,6.9,296.76
BRISKET_1679,2024-08-21,Summer,17.5,Choice,0.3,Electric Smoker,Mesquite,Kansas City,234,Butcher Paper,Beginner,110,90,18.3,18.9,5.0,203.0,0.4,2.4,5.1,2.1,3.2,232.43
BRISKET_1680,2023-08-16,Summer,15.0,Choice,0.25,Electric Smoker,Oak,Kansas City,245,Butcher Paper,Beginner,62,53,0.2,24.0,3.8,203.0,1.6,5.4,7.1,6.2,6.2,231.47
BRISKET_1681,2024-01-22,Winter,13.3,Choice,0.4,Pellet Grill,Oak,Kansas City,241,Butcher Paper,Beginner,19,47,3.7,24.0,3.4,194.0,0.5,2.0,5.2,3.9,3.7,212.3
BRISKET_1682,2023-01-28,Winter,22.0,Select,0.2,Pellet Grill,Apple,Alabama,249,Foil,Beginner,41,25,6.8,24.0,3.5,210.0,1.1,2.3,5.9,2.2,3.4,239.87
BRISKET_1683,2024-03-13,Spring,16.5,Select,0.17,Pellet Grill,Hickory,Carolina,234,Butcher Paper,Advanced,63,76,2.3,15.3,3.4,207.0,1.8,5.6,7.0,5.6,6.1,187.87
BRISKET_1684,2023-11-22,Fall,10.8,Choice,0.29,Kamado,Oak,Kansas City,251,Butcher Paper,Intermediate,54,58,2.9,18.8,3.3,210.0,0.9,5.5,7.8,5.9,6.4,165.59
BRISKET_1685,2024-11-13,Fall,15.1,Choice,0.39,Electric Smoker,Pecan,Alabama,252,No Wrap,Beginner,52,40,1.8,17.4,2.6,190.0,0.9,4.4,5.4,5.6,5.1,216.26
BRISKET_1686,2024-09-13,Fall,19.6,Prime,0.15,Pellet Grill,Oak,Kansas City,267,Foil,Intermediate,49,61,20.3,24.0,2.4,210.0,1.1,5.5,7.4,4.4,5.8,333.33
BRISKET_1687,2024-02-12,Winter,11.2,Prime,0.29,Offset Smoker,Mixed,Kansas City,263,Butcher Paper,Beginner,8,45,4.0,24.0,1.8,197.0,0.9,3.5,6.8,3.5,4.6,217.08
BRISKET_1688,2024-10-09,Fall,7.3,Choice,0.36,Offset Smoker,Hickory,Memphis,259,Foil,Intermediate,20,20,7.7,16.1,1.7,192.0,1.5,2.7,6.9,3.3,4.3,120.35
BRISKET_1689,2023-03-14,Spring,18.1,Choice,0.18,Offset Smoker,Hickory,Alabama,229,No Wrap,Intermediate,73,90,0.4,24.0,3.3,201.0,0.6,7.0,6.9,6.9,6.9,242.53
BRISKET_1690,2024-08-30,Summer,13.0,Select,0.21,Pellet Grill,Hickory,Kansas City,257,Butcher Paper,Beginner,75,74,28.4,24.0,2.8,200.0,1.0,3.0,4.6,2.8,3.5,195.51
BRISKET_1691,2023-08-16,Summer,17.7,Choice,0.07,Pellet Grill,Oak,Carolina,237,Foil,Advanced,80,58,5.2,15.1,4.0,206.0,1.6,6.2,7.1,5.4,6.2,220.57
BRISKET_1692,2023-12-17,Winter,12.0,Choice,0.23,Electric Smoker,Cherry,Memphis,245,Foil,Advanced,34,28,24.3,23.1,1.4,210.0,2.0,3.6,5.6,3.3,4.1,209.08
BRISKET_1693,2024-09-08,Fall,17.9,Prime,0.48,Pellet Grill,Hickory,Texas,232,Foil,Intermediate,33,54,0.6,24.0,0.8,196.0,1.5,4.7,8.6,5.4,6.2,304.46
BRISKET_1694,2023-01-14,Winter,19.9,Select,0.15,Kamado,Pecan,Kansas City,227,Foil,Intermediate,38,25,20.1,24.0,3.9,190.0,0.9,1.4,5.2,2.5,3.0,228.44
BRISKET_1695,2024-04-10,Spring,11.9,Prime,0.05,Kamado,Pecan,Texas,228,Foil,Beginner,47,56,1.3,24.0,2.1,200.0,1.5,6.5,6.7,4.1,5.8,234.78
BRISKET_1696,2023-06-08,Summer,11.3,Choice,0.14,Pellet Grill,Apple,Kansas City,244,Butcher Paper,Intermediate,59,57,11.8,18.8,3.3,190.0,0.7,5.4,6.7,6.3,6.1,176.89
BRISKET_1697,2024-11-20,Fall,13.0,Choice,0.35,Gas Smoker,Pecan,Texas,256,No Wrap,Beginner,52,45,5.3,24.0,3.0,207.0,1.8,4.8,5.3,4.9,5.0,209.77
BRISKET_1698,2023-11-16,Fall,13.4,Prime,0.15,Kettle Grill,Mixed,Memphis,225,Butcher Paper,Beginner,34,73,6.6,24.0,2.6,194.0,1.3,3.9,7.1,4.6,5.2,230.21
BRISKET_1699,2024-11-24,Fall,14.8,Prime,0.09,Gas Smoker,Mesquite,Memphis,227,Butcher Paper,Beginner,77,45,2.7,24.0,2.4,210.0,1.3,5.1,7.4,6.7,6.4,267.5
BRISKET_1700,2024-07-28,Summer,12.9,Choice,0.23,Electric Smoker,Oak,Memphis,216,Butcher Paper,Intermediate,87,76,28.6,24.0,1.9,190.0,1.6,3.2,6.7,4.1,4.7,227.56
BRISKET_1701,2023-12-02,Winter,18.9,Prime,0.21,Weber Smokey Mountain,Cherry,Kansas City,249,Butcher Paper,Intermediate,26,25,1.1,24.0,1.9,206.0,1.0,5.5,7.5,6.1,6.4,306.66
BRISKET_1702,2023-07-22,Summer,14.8,Choice,0.18,Pellet Grill,Hickory,Alabama,232,No Wrap,Intermediate,76,65,8.5,24.0,2.8,,0.6,5.9,6.0,5.7,5.9,228.62
BRISKET_1703,2023-07-10,Summer,19.1,Choice,0.12,Pellet Grill,Apple,Memphis,251,Butcher Paper,Beginner,64,53,5.0,24.0,3.3,194.0,1.1,4.6,7.1,6.3,6.0,264.63
BRISKET_1704,2024-04-12,Spring,11.0,Select,0.2,Pellet Grill,Mixed,Alabama,248,Foil,Intermediate,58,47,8.9,19.8,4.0,206.0,1.0,3.9,6.0,4.7,4.9,155.13
BRISKET_1705,2023-02-07,Winter,8.1,Select,0.26,Electric Smoker,Oak,Carolina,231,Butcher Paper,Advanced,41,66,1.3,9.6,0.7,190.0,2.9,3.7,5.7,5.3,4.9,110.16
BRISKET_1706,2023-10-01,Fall,8.8,Prime,0.24,Pellet Grill,Mesquite,Memphis,227,No Wrap,Intermediate,28,64,0.9,22.2,2.3,190.0,1.6,4.8,6.9,5.8,5.8,202.89
BRISKET_1707,2023-08-15,Summer,10.9,Choice,0.06,Pellet Grill,Oak,Kansas City,236,Butcher Paper,Intermediate,92,73,17.8,17.8,2.0,208.0,0.3,4.0,5.9,5.4,5.1,182.81
BRISKET_1708,2023-10-07,Fall,16.3,Prime,0.24,Kamado,Hickory,Kansas City,251,No Wrap,Advanced,48,64,17.0,24.0,2.6,199.0,1.9,5.6,6.9,6.2,6.3,282.41
BRISKET_1709,2023-08-09,Summer,18.5,Choice,0.15,Weber Smokey Mountain,Mixed,Alabama,262,No Wrap,Beginner,75,78,46.2,24.0,2.9,190.0,1.1,1.5,4.4,2.9,2.9,244.61
BRISKET_1710,2023-07-12,Summer,11.9,Choice,0.16,Kamado,Mesquite,Alabama,258,Foil,Intermediate,63,50,7.6,16.8,2.2,210.0,0.9,5.3,7.2,4.4,5.6,167.64
BRISKET_1711,2024-07-19,Summer,9.2,Prime,0.21,Kamado,Hickory,Kansas City,269,No Wrap,Intermediate,91,31,0.1,10.6,3.8,206.0,0.8,6.1,6.9,6.9,6.6,158.5
BRISKET_1712,2024-09-10,Fall,11.0,Choice,0.23,Weber Smokey Mountain,Mixed,Texas,245,Butcher Paper,Intermediate,84,29,39.3,24.0,3.1,191.0,1.0,1.8,5.6,3.7,3.7,178.68
BRISKET_1713,2024-12-12,Winter,10.9,Select,0.23,Pellet Grill,Mesquite,Carolina,239,Butcher Paper,Professional,40,31,0.4,14.8,3.5,198.0,2.2,5.8,6.7,6.1,6.2,150.26
BRISKET_1714,2023-06-03,Summer,10.1,Select,0.31,Gas Smoker,Hickory,Alabama,235,Foil,Intermediate,84,82,13.0,12.5,3.9,191.0,1.1,3.4,5.8,3.0,4.1,121.44
BRISKET_1715,2023-09-12,Fall,16.7,Prime,0.3,Kettle Grill,Mixed,Memphis,263,No Wrap,Beginner,69,34,19.4,24.0,5.2,205.0,0.9,5.4,7.3,4.7,5.8,274.85
BRISKET_1716,2023-02-07,Winter,11.8,Choice,0.14,Kettle Grill,Apple,Memphis,243,Foil,Advanced,29,40,9.1,24.0,3.7,191.0,1.4,4.8,7.3,4.4,5.5,177.49
BRISKET_1717,2023-08-14,Summer,12.4,Prime,0.24,Kettle Grill,Mesquite,Texas,252,No Wrap,Intermediate,104,83,6.9,12.9,3.1,204.0,1.1,5.2,6.5,5.3,5.7,196.28
BRISKET_1718,2023-06-01,Summer,14.9,Select,0.25,Pellet Grill,Hickory,Memphis,237,Butcher Paper,Intermediate,82,68,2.7,15.3,5.0,201.0,1.2,4.8,5.9,5.9,5.5,169.76
BRISKET_1719,2024-07-26,Summer,15.7,Choice,0.19,Offset Smoker,Mixed,Memphis,228,Foil,Intermediate,80,49,11.1,24.0,3.1,205.0,1.7,5.7,6.0,4.3,5.3,217.02
BRISKET_1720,2023-04-17,Spring,12.4,Prime,0.21,Offset Smoker,Cherry,Kansas City,259,No Wrap,Intermediate,79,51,10.7,24.0,4.1,194.0,1.6,5.2,8.0,7.5,6.9,233.6
BRISKET_1721,2024-07-30,Summer,14.2,Choice,0.33,Weber Smokey Mountain,Hickory,Alabama,244,Butcher Paper,Intermediate,87,69,2.3,15.1,2.2,202.0,1.7,6.7,6.8,5.4,6.3,177.46
BRISKET_1722,2024-08-28,Summer,14.1,Prime,0.05,Pellet Grill,Hickory,Memphis,239,Foil,Advanced,105,53,11.3,12.3,3.5,199.0,1.8,5.2,8.0,4.8,6.0,214.66
BRISKET_1723,2023-04-12,Spring,11.5,Choice,0.42,Pellet Grill,Cherry,Kansas City,252,No Wrap,Intermediate,86,51,19.8,17.3,3.7,204.0,2.1,4.7,5.9,4.8,5.1,175.72
BRISKET_1724,2023-06-18,Summer,10.6,Select,0.26,Pellet Grill,Pecan,Memphis,234,Butcher Paper,Advanced,79,90,0.2,11.8,2.5,205.0,2.3,5.4,6.5,5.2,5.7,122.64
BRISKET_1725,2023-01-08,Winter,7.1,Choice,0.11,Pellet Grill,Mixed,Memphis,240,Butcher Paper,Advanced,31,67,3.8,14.9,1.6,209.0,1.6,4.3,6.3,5.1,5.2,125.91
BRISKET_1726,2023-09-08,Fall,22.0,Select,0.2,Offset Smoker,Oak,Texas,232,Butcher Paper,Beginner,36,67,5.1,24.0,3.7,191.0,0.6,1.7,5.2,1.9,2.9,238.07
BRISKET_1727,2023-04-08,Spring,15.3,Choice,0.18,Offset Smoker,Pecan,Memphis,226,Butcher Paper,Beginner,63,35,21.6,24.0,2.2,198.0,1.0,3.9,5.9,3.9,4.6,214.86
BRISKET_1728,2024-10-09,Fall,15.2,Choice,0.49,Offset Smoker,Pecan,Memphis,246,No Wrap,Advanced,48,70,1.8,24.0,1.1,195.0,2.0,4.6,6.2,6.0,5.6,214.34
BRISKET_1729,2024-12-25,Winter,22.0,Select,0.18,Pellet Grill,Pecan,Memphis,236,No Wrap,Intermediate,44,47,52.2,24.0,2.5,190.0,0.4,1.0,3.3,1.8,2.0,242.96
BRISKET_1730,2024-08-21,Summer,16.5,Select,0.19,Pellet Grill,Hickory,Texas,239,No Wrap,Advanced,88,60,24.5,24.0,1.9,197.0,1.6,3.9,5.0,5.0,4.6,212.69
BRISKET_1731,2023-08-15,Summer,7.8,Select,0.3,Offset Smoker,Pecan,Kansas City,253,Butcher Paper,Intermediate,71,90,5.8,12.4,3.2,197.0,0.2,4.9,5.9,5.7,5.5,110.44
BRISKET_1732,2023-10-21,Fall,22.0,Prime,0.28,Pellet Grill,Oak,Kansas City,253,Butcher Paper,Advanced,47,56,4.6,24.0,2.3,196.0,1.5,6.8,7.5,6.9,7.1,359.69
BRISKET_1733,2023-04-13,Spring,11.5,Prime,0.1,Kamado,Apple,Texas,242,No Wrap,Advanced,62,54,18.2,21.1,2.0,203.0,2.4,6.4,7.0,7.0,6.8,218.29
BRISKET_1734,2024-08-12,Summer,20.1,Choice,0.13,Offset Smoker,Apple,Memphis,219,Butcher Paper,Intermediate,110,65,5.9,24.0,2.4,199.0,0.3,4.3,5.7,3.8,4.6,249.49
BRISKET_1735,2023-06-21,Summer,11.6,Prime,0.27,Pellet Grill,Hickory,Kansas City,262,Butcher Paper,Advanced,89,76,5.5,11.8,1.9,190.0,2.1,5.5,8.2,7.7,7.1,196.03
BRISKET_1736,2024-05-09,Spring,7.3,Choice,0.06,Offset Smoker,Oak,Alabama,236,Butcher Paper,Intermediate,71,49,13.4,12.2,3.2,194.0,1.7,5.2,7.4,6.3,6.3,109.45
BRISKET_1737,2023-06-15,Summer,12.5,Prime,0.19,Gas Smoker,Oak,Alabama,229,No Wrap,Intermediate,56,35,10.8,24.0,1.9,194.0,0.2,5.6,6.9,6.4,6.3,238.66
BRISKET_1738,2024-01-11,Winter,12.1,Choice,0.13,Pellet Grill,Pecan,Kansas City,285,Butcher Paper,Beginner,38,68,0.5,17.6,2.3,203.0,1.1,4.1,5.7,4.6,4.8,180.14
BRISKET_1739,2024-02-26,Winter,15.7,Choice,0.19,Offset Smoker,Oak,Alabama,250,No Wrap,Advanced,27,52,2.8,23.1,3.0,,2.2,4.2,5.7,5.3,5.1,217.59
BRISKET_1740,2023-03-27,Spring,9.3,Select,0.22,Pellet Grill,Mesquite,Carolina,266,Foil,Intermediate,78,52,10.9,8.2,3.7,195.0,1.2,4.2,5.5,4.4,4.7,108.42
BRISKET_1741,2023-07-30,Summer,10.2,Choice,0.15,Weber Smokey Mountain,Cherry,Memphis,236,No Wrap,Advanced,89,87,4.6,13.7,3.6,197.0,2.0,5.6,7.3,6.1,6.3,128.56
BRISKET_1742,2023-09-11,Fall,11.9,Choice,0.21,Offset Smoker,Oak,Kansas City,251,No Wrap,Advanced,38,24,1.0,24.0,2.5,190.0,2.2,4.2,6.0,5.8,5.4,191.18
BRISKET_1743,2023-12-27,Winter,11.0,Prime,0.32,Kettle Grill,Cherry,Alabama,283,Foil,Intermediate,17,40,3.1,20.7,2.9,193.0,1.8,4.8,6.1,4.6,5.2,197.23
BRISKET_1744,2024-06-22,Summer,7.3,Choice,0.18,Gas Smoker,Hickory,Alabama,255,Foil,Intermediate,70,58,2.1,9.3,2.3,210.0,0.5,6.2,7.3,5.8,6.4,109.01
BRISKET_1745,2024-10-24,Fall,21.6,Prime,0.26,Kamado,Oak,Alabama,249,Foil,Professional,49,20,2.5,24.0,3.2,197.0,2.9,7.5,9.3,7.3,8.1,350.08
BRISKET_1746,2024-02-21,Winter,11.2,Prime,0.33,Pellet Grill,Oak,Kansas City,295,Foil,Beginner,65,32,4.8,14.6,3.8,206.0,1.3,6.8,6.8,5.6,6.4,198.57
